Id,SalePrice
2735,132894.89011493442
2736,131185.1437598304
2737,113536.69034851402
2738,138396.42193263595
2739,161643.58282122348
2740,138471.57952571753
2741,138488.54998546373
2742,167561.72776739148
2743,151523.9173068727
2744,167409.79167949685
2745,144757.76036923128
2746,126985.79530501594
2747,154294.73468786635
2748,125280.09908971097
2749,131025.53947325012
2750,124960.59534820076
2751,131299.6839757924
2752,213839.52078374085
2753,136873.20918866797
2754,203928.19331736164
2755,140003.2791227519
2756,92976.52696802215
2757,72562.34650445169
2758,107012.61037716756
2759,151146.67309707913
2760,113563.8239914157
2761,140934.80187911686
2762,137387.0820786476
2763,193762.81218912062
2764,176177.81917082792
2765,306017.2588909899
2766,126946.77552256569
2767,83499.6241158223
2768,114609.36361400453
2769,120428.10015014718
2770,154057.2508200143
2771,116309.01273837706
2772,108239.9279598812
2773,162570.78426419414
2774,135184.62729927557
2775,112497.21803458256
2776,149141.4771172495
2777,167562.95124267423
2778,115498.18479948847
2779,114805.31628120676
2780,94372.6806962626
2781,102951.85666687253
2782,99584.41551641765
2783,91759.66333677205
2784,131031.31103542392
2785,146206.84383783548
2786,79081.37894996873
2787,132557.45576002757
2788,79058.16985343295
2789,173549.6832902336
2790,96493.09037021144
2791,116296.02520560836
2792,70117.1858832496
2793,138423.71274234293
2794,91078.6802522537
2795,121207.96680933097
2796,93463.01288899287
2797,211470.2505422241
2798,109758.90536280244
2799,115461.10165291428
2800,70069.44031097458
2801,110031.79208819586
2802,125477.07406896637
2803,162022.0646174303
2804,128676.79327930123
2805,107365.56227238072
2806,88646.44037152425
2807,165081.49506025482
2808,155643.610681059
2809,124733.09352406394
2810,122205.57559804608
2811,171935.85326400073
2812,171008.8514631936
2813,168818.98549043108
2814,155312.51889273687
2815,99483.65072768992
2816,239697.9600715914
2817,164304.80723341432
2818,138703.74574129976
2819,183635.5862458459
2820,129200.59515702057
2821,111203.70034675667
2822,199006.61168941268
2823,319022.0684121262
2824,177539.62637070226
2825,164887.17736971882
2826,140802.2047287955
2827,139133.104979966
2828,206603.87840485017
2829,253328.27339079406
2830,219188.495618432
2831,174160.83493225148
2832,228400.0255272765
2833,283003.2692016105
2834,214499.46760464026
2835,221067.90967485646
2836,195072.59905345543
2837,148841.35598780581
2838,141120.18674664854
2839,179579.6467583262
2840,197792.576046508
2841,198933.75219695523
2842,227665.08715696924
2843,152868.15022099752
2844,176850.33877804043
2845,124929.88236897593
2846,207688.60379278296
2847,197955.15402867558
2848,215194.04111287757
2849,197175.3924203321
2850,289466.0156596579
2851,225140.93741494426
2852,239447.743799777
2853,229083.2650641545
2854,147626.71613283272
2855,203135.11020151206
2856,199108.25155728188
2857,191813.65670684533
2858,209613.1197999486
2859,109473.03087059822
2860,124260.4805448708
2861,117184.11350322327
2862,211634.1558155403
2863,125987.53937444434
2864,245009.9064400014
2865,144623.385319494
2866,156639.44634661323
2867,107580.78964724025
2868,98504.06948554105
2869,98038.96447429284
2870,115967.30091547241
2871,75629.18456726993
2872,54288.74548779884
2873,92011.36611391389
2874,139912.8453963436
2875,113723.98962179566
2876,189810.65748579777
2877,138822.88118357692
2878,139912.63690862257
2879,129379.13552344349
2880,102858.670568346
2881,123379.58537620927
2882,149989.51853970767
2883,180501.12024778585
2884,199656.48007466842
2885,168705.7604800916
2886,214118.63379912436
2887,94549.99301308423
2888,151986.17128818878
2889,63307.47466308619
2890,88451.69298058393
2891,138090.80379667072
2892,61948.40197148201
2893,89250.72490017499
2894,61396.674085541024
2895,294222.28844722913
2896,257988.40806554852
2897,213028.00431397482
2898,159697.52536159442
2899,216253.68355652213
2900,157474.4798412399
2901,216167.57761435249
2902,197855.70075500806
2903,337577.3748920201
2904,351203.55851102807
2905,80176.58376832175
2906,209006.07490930156
2907,117425.731700262
2908,137885.66911207294
2909,160128.7739908762
2910,89351.42729314882
2911,87410.52991648535
2912,154184.2478142044
2913,85256.25658984538
2914,85206.66826468553
2915,95535.40191196043
2916,85488.6654891898
2917,154208.38765088512
2918,114999.65383178744
2919,241404.7960926066
